source_file,sheet,assay_date,well,plate_row,plate_col,readout,value
BWII Compounds.xlsx,060324,2024-06-06,H1,H,1,Delta,0.001
BWII Compounds.xlsx,060324,2024-06-06,H2,H,2,Delta,0.003
BWII Compounds.xlsx,060324,2024-06-06,H3,H,3,Delta,0.003
BWII Compounds.xlsx,060324,2024-06-06,H4,H,4,Delta,0.004
BWII Compounds.xlsx,060324,2024-06-06,H5,H,5,Delta,0.006
BWII Compounds.xlsx,060324,2024-06-06,H6,H,6,Delta,0.004
BWII Compounds.xlsx,060324,2024-06-06,H7,H,7,Delta,0.001
BWII Compounds.xlsx,060324,2024-06-06,H8,H,8,Delta,0.006
BWII Compounds.xlsx,060324,2024-06-06,H9,H,9,Delta,0.005
BWII Compounds.xlsx,060324,2024-06-06,H10,H,10,Delta,0.003
BWII Compounds.xlsx,060324,2024-06-06,H11,H,11,Delta,0.005
BWII Compounds.xlsx,060324,2024-06-06,H12,H,12,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,A1,A,1,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,A2,A,2,450,0.039
BWII Compounds.xlsx,060724,2024-06-10,A3,A,3,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,A4,A,4,450,0.042
BWII Compounds.xlsx,060724,2024-06-10,A5,A,5,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,A6,A,6,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,A7,A,7,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,A8,A,8,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,A9,A,9,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,A10,A,10,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,A11,A,11,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,A12,A,12,450,0.061
BWII Compounds.xlsx,060724,2024-06-10,A1,A,1,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,A2,A,2,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,A3,A,3,650,0.035
BWII Compounds.xlsx,060724,2024-06-10,A4,A,4,650,0.035
BWII Compounds.xlsx,060724,2024-06-10,A5,A,5,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,A6,A,6,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,A7,A,7,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,A8,A,8,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,A9,A,9,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,A10,A,10,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,A11,A,11,650,0.036
BWII Compounds.xlsx,060724,2024-06-10,A12,A,12,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,A1,A,1,Delta,0.004
BWII Compounds.xlsx,060724,2024-06-10,A2,A,2,Delta,0.001
BWII Compounds.xlsx,060724,2024-06-10,A3,A,3,Delta,0.005
BWII Compounds.xlsx,060724,2024-06-10,A4,A,4,Delta,0.007
BWII Compounds.xlsx,060724,2024-06-10,A5,A,5,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,A6,A,6,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,A7,A,7,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,A8,A,8,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,A9,A,9,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,A10,A,10,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,A11,A,11,Delta,0.005
BWII Compounds.xlsx,060724,2024-06-10,A12,A,12,Delta,0.023
BWII Compounds.xlsx,060724,2024-06-10,B1,B,1,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,B2,B,2,450,1.106
BWII Compounds.xlsx,060724,2024-06-10,B3,B,3,450,0.857
BWII Compounds.xlsx,060724,2024-06-10,B4,B,4,450,0.656
BWII Compounds.xlsx,060724,2024-06-10,B5,B,5,450,1.074
BWII Compounds.xlsx,060724,2024-06-10,B6,B,6,450,1.016
BWII Compounds.xlsx,060724,2024-06-10,B7,B,7,450,0.845
BWII Compounds.xlsx,060724,2024-06-10,B8,B,8,450,1.338
BWII Compounds.xlsx,060724,2024-06-10,B9,B,9,450,0.865
BWII Compounds.xlsx,060724,2024-06-10,B10,B,10,450,0.298
BWII Compounds.xlsx,060724,2024-06-10,B11,B,11,450,0.19
BWII Compounds.xlsx,060724,2024-06-10,B12,B,12,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,B1,B,1,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,B2,B,2,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,B3,B,3,650,0.048
BWII Compounds.xlsx,060724,2024-06-10,B4,B,4,650,0.044
BWII Compounds.xlsx,060724,2024-06-10,B5,B,5,650,0.051
BWII Compounds.xlsx,060724,2024-06-10,B6,B,6,650,0.05
BWII Compounds.xlsx,060724,2024-06-10,B7,B,7,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,B8,B,8,650,0.052
BWII Compounds.xlsx,060724,2024-06-10,B9,B,9,650,0.05
BWII Compounds.xlsx,060724,2024-06-10,B10,B,10,650,0.041
BWII Compounds.xlsx,060724,2024-06-10,B11,B,11,650,0.041
BWII Compounds.xlsx,060724,2024-06-10,B12,B,12,650,0.036
BWII Compounds.xlsx,060724,2024-06-10,B1,B,1,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,B2,B,2,Delta,1.058
BWII Compounds.xlsx,060724,2024-06-10,B3,B,3,Delta,0.808
BWII Compounds.xlsx,060724,2024-06-10,B4,B,4,Delta,0.612
BWII Compounds.xlsx,060724,2024-06-10,B5,B,5,Delta,1.023
BWII Compounds.xlsx,060724,2024-06-10,B6,B,6,Delta,0.966
BWII Compounds.xlsx,060724,2024-06-10,B7,B,7,Delta,0.796
BWII Compounds.xlsx,060724,2024-06-10,B8,B,8,Delta,1.287
BWII Compounds.xlsx,060724,2024-06-10,B9,B,9,Delta,0.814
BWII Compounds.xlsx,060724,2024-06-10,B10,B,10,Delta,0.257
BWII Compounds.xlsx,060724,2024-06-10,B11,B,11,Delta,0.148
BWII Compounds.xlsx,060724,2024-06-10,B12,B,12,Delta,0.005
BWII Compounds.xlsx,060724,2024-06-10,C1,C,1,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,C2,C,2,450,0.938
BWII Compounds.xlsx,060724,2024-06-10,C3,C,3,450,0.979
BWII Compounds.xlsx,060724,2024-06-10,C4,C,4,450,0.639
BWII Compounds.xlsx,060724,2024-06-10,C5,C,5,450,0.976
BWII Compounds.xlsx,060724,2024-06-10,C6,C,6,450,0.975
BWII Compounds.xlsx,060724,2024-06-10,C7,C,7,450,0.87
BWII Compounds.xlsx,060724,2024-06-10,C8,C,8,450,1.24
BWII Compounds.xlsx,060724,2024-06-10,C9,C,9,450,1.228
BWII Compounds.xlsx,060724,2024-06-10,C10,C,10,450,0.323
BWII Compounds.xlsx,060724,2024-06-10,C11,C,11,450,0.196
BWII Compounds.xlsx,060724,2024-06-10,C12,C,12,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,C1,C,1,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,C2,C,2,650,0.056
BWII Compounds.xlsx,060724,2024-06-10,C3,C,3,650,0.051
BWII Compounds.xlsx,060724,2024-06-10,C4,C,4,650,0.047
BWII Compounds.xlsx,060724,2024-06-10,C5,C,5,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,C6,C,6,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,C7,C,7,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,C8,C,8,650,0.052
BWII Compounds.xlsx,060724,2024-06-10,C9,C,9,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,C10,C,10,650,0.045
BWII Compounds.xlsx,060724,2024-06-10,C11,C,11,650,0.041
BWII Compounds.xlsx,060724,2024-06-10,C12,C,12,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,C1,C,1,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,C2,C,2,Delta,0.883
BWII Compounds.xlsx,060724,2024-06-10,C3,C,3,Delta,0.928
BWII Compounds.xlsx,060724,2024-06-10,C4,C,4,Delta,0.593
BWII Compounds.xlsx,060724,2024-06-10,C5,C,5,Delta,0.927
BWII Compounds.xlsx,060724,2024-06-10,C6,C,6,Delta,0.926
BWII Compounds.xlsx,060724,2024-06-10,C7,C,7,Delta,0.821
BWII Compounds.xlsx,060724,2024-06-10,C8,C,8,Delta,1.188
BWII Compounds.xlsx,060724,2024-06-10,C9,C,9,Delta,1.179
BWII Compounds.xlsx,060724,2024-06-10,C10,C,10,Delta,0.278
BWII Compounds.xlsx,060724,2024-06-10,C11,C,11,Delta,0.155
BWII Compounds.xlsx,060724,2024-06-10,C12,C,12,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,D1,D,1,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,D2,D,2,450,1.033
BWII Compounds.xlsx,060724,2024-06-10,D3,D,3,450,0.95
BWII Compounds.xlsx,060724,2024-06-10,D4,D,4,450,0.8
BWII Compounds.xlsx,060724,2024-06-10,D5,D,5,450,1.153
BWII Compounds.xlsx,060724,2024-06-10,D6,D,6,450,1.131
BWII Compounds.xlsx,060724,2024-06-10,D7,D,7,450,0.989
BWII Compounds.xlsx,060724,2024-06-10,D8,D,8,450,1.03
BWII Compounds.xlsx,060724,2024-06-10,D9,D,9,450,1.043
BWII Compounds.xlsx,060724,2024-06-10,D10,D,10,450,0.371
BWII Compounds.xlsx,060724,2024-06-10,D11,D,11,450,0.196
BWII Compounds.xlsx,060724,2024-06-10,D12,D,12,450,0.043
BWII Compounds.xlsx,060724,2024-06-10,D1,D,1,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,D2,D,2,650,0.057
BWII Compounds.xlsx,060724,2024-06-10,D3,D,3,650,0.052
BWII Compounds.xlsx,060724,2024-06-10,D4,D,4,650,0.05
BWII Compounds.xlsx,060724,2024-06-10,D5,D,5,650,0.053
BWII Compounds.xlsx,060724,2024-06-10,D6,D,6,650,0.051
BWII Compounds.xlsx,060724,2024-06-10,D7,D,7,650,0.048
BWII Compounds.xlsx,060724,2024-06-10,D8,D,8,650,0.051
BWII Compounds.xlsx,060724,2024-06-10,D9,D,9,650,0.049
BWII Compounds.xlsx,060724,2024-06-10,D10,D,10,650,0.045
BWII Compounds.xlsx,060724,2024-06-10,D11,D,11,650,0.04
BWII Compounds.xlsx,060724,2024-06-10,D12,D,12,650,0.039
BWII Compounds.xlsx,060724,2024-06-10,D1,D,1,Delta,0.004
BWII Compounds.xlsx,060724,2024-06-10,D2,D,2,Delta,0.976
BWII Compounds.xlsx,060724,2024-06-10,D3,D,3,Delta,0.897
BWII Compounds.xlsx,060724,2024-06-10,D4,D,4,Delta,0.751
BWII Compounds.xlsx,060724,2024-06-10,D5,D,5,Delta,1.1
BWII Compounds.xlsx,060724,2024-06-10,D6,D,6,Delta,1.081
BWII Compounds.xlsx,060724,2024-06-10,D7,D,7,Delta,0.94
BWII Compounds.xlsx,060724,2024-06-10,D8,D,8,Delta,0.979
BWII Compounds.xlsx,060724,2024-06-10,D9,D,9,Delta,0.994
BWII Compounds.xlsx,060724,2024-06-10,D10,D,10,Delta,0.326
BWII Compounds.xlsx,060724,2024-06-10,D11,D,11,Delta,0.156
BWII Compounds.xlsx,060724,2024-06-10,D12,D,12,Delta,0.004
BWII Compounds.xlsx,060724,2024-06-10,E1,E,1,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,E2,E,2,450,1.433
BWII Compounds.xlsx,060724,2024-06-10,E3,E,3,450,1.206
BWII Compounds.xlsx,060724,2024-06-10,E4,E,4,450,0.987
BWII Compounds.xlsx,060724,2024-06-10,E5,E,5,450,1.067
BWII Compounds.xlsx,060724,2024-06-10,E6,E,6,450,1.314
BWII Compounds.xlsx,060724,2024-06-10,E7,E,7,450,1.395
BWII Compounds.xlsx,060724,2024-06-10,E8,E,8,450,1.299
BWII Compounds.xlsx,060724,2024-06-10,E9,E,9,450,1.261
BWII Compounds.xlsx,060724,2024-06-10,E10,E,10,450,0.692
BWII Compounds.xlsx,060724,2024-06-10,E11,E,11,450,0.312
BWII Compounds.xlsx,060724,2024-06-10,E12,E,12,450,0.045
BWII Compounds.xlsx,060724,2024-06-10,E1,E,1,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,E2,E,2,650,0.062
BWII Compounds.xlsx,060724,2024-06-10,E3,E,3,650,0.069
BWII Compounds.xlsx,060724,2024-06-10,E4,E,4,650,0.065
BWII Compounds.xlsx,060724,2024-06-10,E5,E,5,650,0.071
BWII Compounds.xlsx,060724,2024-06-10,E6,E,6,650,0.072
BWII Compounds.xlsx,060724,2024-06-10,E7,E,7,650,0.079
BWII Compounds.xlsx,060724,2024-06-10,E8,E,8,650,0.079
BWII Compounds.xlsx,060724,2024-06-10,E9,E,9,650,0.088
BWII Compounds.xlsx,060724,2024-06-10,E10,E,10,650,0.087
BWII Compounds.xlsx,060724,2024-06-10,E11,E,11,650,0.091
BWII Compounds.xlsx,060724,2024-06-10,E12,E,12,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,E1,E,1,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,E2,E,2,Delta,1.371
BWII Compounds.xlsx,060724,2024-06-10,E3,E,3,Delta,1.137
BWII Compounds.xlsx,060724,2024-06-10,E4,E,4,Delta,0.922
BWII Compounds.xlsx,060724,2024-06-10,E5,E,5,Delta,0.996
BWII Compounds.xlsx,060724,2024-06-10,E6,E,6,Delta,1.241
BWII Compounds.xlsx,060724,2024-06-10,E7,E,7,Delta,1.315
BWII Compounds.xlsx,060724,2024-06-10,E8,E,8,Delta,1.219
BWII Compounds.xlsx,060724,2024-06-10,E9,E,9,Delta,1.173
BWII Compounds.xlsx,060724,2024-06-10,E10,E,10,Delta,0.605
BWII Compounds.xlsx,060724,2024-06-10,E11,E,11,Delta,0.222
BWII Compounds.xlsx,060724,2024-06-10,E12,E,12,Delta,0.007
BWII Compounds.xlsx,060724,2024-06-10,F1,F,1,450,0.05
BWII Compounds.xlsx,060724,2024-06-10,F2,F,2,450,1.292
BWII Compounds.xlsx,060724,2024-06-10,F3,F,3,450,1.513
BWII Compounds.xlsx,060724,2024-06-10,F4,F,4,450,1.032
BWII Compounds.xlsx,060724,2024-06-10,F5,F,5,450,1.389
BWII Compounds.xlsx,060724,2024-06-10,F6,F,6,450,1.343
BWII Compounds.xlsx,060724,2024-06-10,F7,F,7,450,1.27
BWII Compounds.xlsx,060724,2024-06-10,F8,F,8,450,1.524
BWII Compounds.xlsx,060724,2024-06-10,F9,F,9,450,1.397
BWII Compounds.xlsx,060724,2024-06-10,F10,F,10,450,0.638
BWII Compounds.xlsx,060724,2024-06-10,F11,F,11,450,0.311
BWII Compounds.xlsx,060724,2024-06-10,F12,F,12,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,F1,F,1,650,0.044
BWII Compounds.xlsx,060724,2024-06-10,F2,F,2,650,0.073
BWII Compounds.xlsx,060724,2024-06-10,F3,F,3,650,0.078
BWII Compounds.xlsx,060724,2024-06-10,F4,F,4,650,0.066
BWII Compounds.xlsx,060724,2024-06-10,F5,F,5,650,0.081
BWII Compounds.xlsx,060724,2024-06-10,F6,F,6,650,0.079
BWII Compounds.xlsx,060724,2024-06-10,F7,F,7,650,0.075
BWII Compounds.xlsx,060724,2024-06-10,F8,F,8,650,0.078
BWII Compounds.xlsx,060724,2024-06-10,F9,F,9,650,0.089
BWII Compounds.xlsx,060724,2024-06-10,F10,F,10,650,0.089
BWII Compounds.xlsx,060724,2024-06-10,F11,F,11,650,0.083
BWII Compounds.xlsx,060724,2024-06-10,F12,F,12,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,F1,F,1,Delta,0.006
BWII Compounds.xlsx,060724,2024-06-10,F2,F,2,Delta,1.22
BWII Compounds.xlsx,060724,2024-06-10,F3,F,3,Delta,1.435
BWII Compounds.xlsx,060724,2024-06-10,F4,F,4,Delta,0.966
BWII Compounds.xlsx,060724,2024-06-10,F5,F,5,Delta,1.308
BWII Compounds.xlsx,060724,2024-06-10,F6,F,6,Delta,1.264
BWII Compounds.xlsx,060724,2024-06-10,F7,F,7,Delta,1.194
BWII Compounds.xlsx,060724,2024-06-10,F8,F,8,Delta,1.446
BWII Compounds.xlsx,060724,2024-06-10,F9,F,9,Delta,1.308
BWII Compounds.xlsx,060724,2024-06-10,F10,F,10,Delta,0.549
BWII Compounds.xlsx,060724,2024-06-10,F11,F,11,Delta,0.228
BWII Compounds.xlsx,060724,2024-06-10,F12,F,12,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,G1,G,1,450,0.043
BWII Compounds.xlsx,060724,2024-06-10,G2,G,2,450,1.115
BWII Compounds.xlsx,060724,2024-06-10,G3,G,3,450,1.321
BWII Compounds.xlsx,060724,2024-06-10,G4,G,4,450,1.121
BWII Compounds.xlsx,060724,2024-06-10,G5,G,5,450,1.279
BWII Compounds.xlsx,060724,2024-06-10,G6,G,6,450,1.463
BWII Compounds.xlsx,060724,2024-06-10,G7,G,7,450,1.543
BWII Compounds.xlsx,060724,2024-06-10,G8,G,8,450,1.786
BWII Compounds.xlsx,060724,2024-06-10,G9,G,9,450,1.221
BWII Compounds.xlsx,060724,2024-06-10,G10,G,10,450,0.845
BWII Compounds.xlsx,060724,2024-06-10,G11,G,11,450,0.313
BWII Compounds.xlsx,060724,2024-06-10,G12,G,12,450,0.049
BWII Compounds.xlsx,060724,2024-06-10,G1,G,1,650,0.035
BWII Compounds.xlsx,060724,2024-06-10,G2,G,2,650,0.054
BWII Compounds.xlsx,060724,2024-06-10,G3,G,3,650,0.064
BWII Compounds.xlsx,060724,2024-06-10,G4,G,4,650,0.076
BWII Compounds.xlsx,060724,2024-06-10,G5,G,5,650,0.083
BWII Compounds.xlsx,060724,2024-06-10,G6,G,6,650,0.062
BWII Compounds.xlsx,060724,2024-06-10,G7,G,7,650,0.078
BWII Compounds.xlsx,060724,2024-06-10,G8,G,8,650,0.095
BWII Compounds.xlsx,060724,2024-06-10,G9,G,9,650,0.076
BWII Compounds.xlsx,060724,2024-06-10,G10,G,10,650,0.084
BWII Compounds.xlsx,060724,2024-06-10,G11,G,11,650,0.087
BWII Compounds.xlsx,060724,2024-06-10,G12,G,12,650,0.04
BWII Compounds.xlsx,060724,2024-06-10,G1,G,1,Delta,0.007
BWII Compounds.xlsx,060724,2024-06-10,G2,G,2,Delta,1.06
BWII Compounds.xlsx,060724,2024-06-10,G3,G,3,Delta,1.257
BWII Compounds.xlsx,060724,2024-06-10,G4,G,4,Delta,1.045
BWII Compounds.xlsx,060724,2024-06-10,G5,G,5,Delta,1.197
BWII Compounds.xlsx,060724,2024-06-10,G6,G,6,Delta,1.401
BWII Compounds.xlsx,060724,2024-06-10,G7,G,7,Delta,1.465
BWII Compounds.xlsx,060724,2024-06-10,G8,G,8,Delta,1.691
BWII Compounds.xlsx,060724,2024-06-10,G9,G,9,Delta,1.145
BWII Compounds.xlsx,060724,2024-06-10,G10,G,10,Delta,0.761
BWII Compounds.xlsx,060724,2024-06-10,G11,G,11,Delta,0.226
BWII Compounds.xlsx,060724,2024-06-10,G12,G,12,Delta,0.009
BWII Compounds.xlsx,060724,2024-06-10,H1,H,1,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,H2,H,2,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,H3,H,3,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,H4,H,4,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,H5,H,5,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,H6,H,6,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,H7,H,7,450,0.04
BWII Compounds.xlsx,060724,2024-06-10,H8,H,8,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,H9,H,9,450,0.043
BWII Compounds.xlsx,060724,2024-06-10,H10,H,10,450,0.041
BWII Compounds.xlsx,060724,2024-06-10,H11,H,11,450,0.042
BWII Compounds.xlsx,060724,2024-06-10,H12,H,12,450,0.039
BWII Compounds.xlsx,060724,2024-06-10,H1,H,1,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,H2,H,2,650,0.035
BWII Compounds.xlsx,060724,2024-06-10,H3,H,3,650,0.036
BWII Compounds.xlsx,060724,2024-06-10,H4,H,4,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,H5,H,5,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,H6,H,6,650,0.039
BWII Compounds.xlsx,060724,2024-06-10,H7,H,7,650,0.038
BWII Compounds.xlsx,060724,2024-06-10,H8,H,8,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,H9,H,9,650,0.036
BWII Compounds.xlsx,060724,2024-06-10,H10,H,10,650,0.037
BWII Compounds.xlsx,060724,2024-06-10,H11,H,11,650,0.039
BWII Compounds.xlsx,060724,2024-06-10,H12,H,12,650,0.039
BWII Compounds.xlsx,060724,2024-06-10,H1,H,1,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,H2,H,2,Delta,0.005
BWII Compounds.xlsx,060724,2024-06-10,H3,H,3,Delta,0.004
BWII Compounds.xlsx,060724,2024-06-10,H4,H,4,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,H5,H,5,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,H6,H,6,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,H7,H,7,Delta,0.002
BWII Compounds.xlsx,060724,2024-06-10,H8,H,8,Delta,0.004
BWII Compounds.xlsx,060724,2024-06-10,H9,H,9,Delta,0.007
BWII Compounds.xlsx,060724,2024-06-10,H10,H,10,Delta,0.004
BWII Compounds.xlsx,060724,2024-06-10,H11,H,11,Delta,0.003
BWII Compounds.xlsx,060724,2024-06-10,H12,H,12,Delta,0.0
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A1,A,1,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A2,A,2,450,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A3,A,3,450,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A4,A,4,450,0.042
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A5,A,5,450,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A6,A,6,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A7,A,7,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A8,A,8,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A9,A,9,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A10,A,10,450,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A11,A,11,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A12,A,12,450,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A1,A,1,650,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A2,A,2,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A3,A,3,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A4,A,4,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A5,A,5,650,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A6,A,6,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A7,A,7,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A8,A,8,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A9,A,9,650,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A10,A,10,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A11,A,11,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A12,A,12,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A1,A,1,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A2,A,2,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A3,A,3,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A4,A,4,Delta,0.006
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A5,A,5,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A6,A,6,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A7,A,7,Delta,0.006
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A8,A,8,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A9,A,9,Delta,0.002
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A10,A,10,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A11,A,11,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,A12,A,12,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B1,B,1,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B2,B,2,450,1.025
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B3,B,3,450,0.898
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B4,B,4,450,0.988
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B5,B,5,450,0.681
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B6,B,6,450,0.714
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B7,B,7,450,0.653
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B8,B,8,450,0.933
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B9,B,9,450,0.878
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B10,B,10,450,0.961
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B11,B,11,450,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B12,B,12,450,0.049
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B1,B,1,650,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B2,B,2,650,0.071
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B3,B,3,650,0.075
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B4,B,4,650,0.072
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B5,B,5,650,0.056
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B6,B,6,650,0.054
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B7,B,7,650,0.055
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B8,B,8,650,0.051
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B9,B,9,650,0.049
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B10,B,10,650,0.053
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B11,B,11,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B12,B,12,650,0.042
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B1,B,1,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B2,B,2,Delta,0.953
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B3,B,3,Delta,0.824
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B4,B,4,Delta,0.915
